Location 1,Location 2,Price
Jalan-Klang-Lama,Kuala-Lumpur,339000
Jalan-Klang-Lama,Kuala-Lumpur,355000
Jalan-Klang-Lama,Kuala-Lumpur,1500
Jalan-Klang-Lama,Kuala-Lumpur,388000
Jalan-Klang-Lama,Kuala-Lumpur,410000
Cheras,Kuala-Lumpur,420000
Jalan-Klang-Lama,Kuala-Lumpur,300000
Ampang,Kuala-Lumpur,680000
Ampang-Hilir,Kuala-Lumpur,650000
Bukit-Jalil,Kuala-Lumpur,395000
Cheras,Kuala-Lumpur,860000
Jalan-Klang-Lama,Kuala-Lumpur,660000
Jalan-Klang-Lama,Kuala-Lumpur,685000
Sri-Hartamas,Kuala-Lumpur,688000
Segambut,Kuala-Lumpur,205000
Desa-Petaling,Kuala-Lumpur,385000
Setapak,Kuala-Lumpur,380000
Cheras,Kuala-Lumpur,365000
Cheras,Kuala-Lumpur,350000
Jalan-Klang-Lama,Kuala-Lumpur,320000
Cheras,Kuala-Lumpur,360000
Kepong,Kuala-Lumpur,688000
Kepong,Kuala-Lumpur,680000
Bandar-Menjalara,Kuala-Lumpur,600000
Taman-Desa,Kuala-Lumpur,530000
Kepong,Kuala-Lumpur,551000
Taman-Desa,Kuala-Lumpur,535000
KL-City,Kuala-Lumpur,180000
Segambut,Kuala-Lumpur,688000
Cheras,Kuala-Lumpur,560000
KLCC,Kuala-Lumpur,1500000
Kepong,Kuala-Lumpur,450000
Cheras,Kuala-Lumpur,320000
Jalan-Klang-Lama,Kuala-Lumpur,2200
Ampang,Kuala-Lumpur,700000
KLCC,Kuala-Lumpur,1200000
Desa-ParkCity,Kuala-Lumpur,930000
Setapak,Kuala-Lumpur,561564
Batu-Caves,Kuala-Lumpur,460000
Kuchai-Lama,Kuala-Lumpur,418000
Setapak,Kuala-Lumpur,399000
Bangsar,Kuala-Lumpur,6000000
Titiwangsa,Kuala-Lumpur,8500000
Kepong,Kuala-Lumpur,357000
Salak-Selatan,Kuala-Lumpur,248000
Mont-Kiara,Kuala-Lumpur,1160000
Cheras,Kuala-Lumpur,310000
City-Centre,Kuala-Lumpur,800000
City-Centre,Kuala-Lumpur,799000
Sri-Petaling,Kuala-Lumpur,390000
KLCC,Kuala-Lumpur,1400000
KLCC,Kuala-Lumpur,1400000
KLCC,Kuala-Lumpur,1400000
KLCC,Kuala-Lumpur,1400000
KLCC,Kuala-Lumpur,1400000
Ampang,Kuala-Lumpur,690822
Ampang,Kuala-Lumpur,690822
Ampang,Kuala-Lumpur,690822
Ampang,Kuala-Lumpur,690822
Jalan-Ipoh,Kuala-Lumpur,638000
Jalan-Ipoh,Kuala-Lumpur,486000
Jalan-Ipoh,Kuala-Lumpur,486000
Jalan-Ipoh,Kuala-Lumpur,486000
Jalan-Ipoh,Kuala-Lumpur,540000
Jalan-Ipoh,Kuala-Lumpur,540000
Jalan-Ipoh,Kuala-Lumpur,486000
Jalan-Ipoh,Kuala-Lumpur,486000
Jalan-Ipoh,Kuala-Lumpur,486000
Jalan-Ipoh,Kuala-Lumpur,486000
Jalan-Klang-Lama,Kuala-Lumpur,755000
KLCC,Kuala-Lumpur,760000
KLCC,Kuala-Lumpur,780000
Titiwangsa,Kuala-Lumpur,4000000
Bandar-Menjalara,Kuala-Lumpur,398000
Bandar-Menjalara,Kuala-Lumpur,420000
Cheras,Kuala-Lumpur,550000
Cheras,Kuala-Lumpur,435000
Desa-Pandan,Kuala-Lumpur,358000
Cheras,Kuala-Lumpur,310000
Kepong,Kuala-Lumpur,380000
Kepong,Kuala-Lumpur,420000
Kepong,Kuala-Lumpur,398000
KLCC,Kuala-Lumpur,1850000
KLCC,Kuala-Lumpur,1300000
Ampang,Kuala-Lumpur,1550000
Setapak,Kuala-Lumpur,567549
Jalan-Ipoh,Kuala-Lumpur,600000
Bangsar-South,Kuala-Lumpur,3300
KLCC,Kuala-Lumpur,1500000
KLCC,Kuala-Lumpur,1580000
Segambut,Kuala-Lumpur,430000
Segambut,Kuala-Lumpur,450000
Bukit-Jalil,Kuala-Lumpur,520000
Cheras,Kuala-Lumpur,578000
Dutamas,Kuala-Lumpur,1100000
Ampang-Hilir,Kuala-Lumpur,1353264
Dutamas,Kuala-Lumpur,900000
Cheras,Kuala-Lumpur,3699000
Damansara-Heights,Kuala-Lumpur,600000
Sentul,Kuala-Lumpur,680000
Sentul,Kuala-Lumpur,780000
Sentul,Kuala-Lumpur,720000
Sentul,Kuala-Lumpur,680000
Sri-Hartamas,Kuala-Lumpur,6300000
